Date,Preference_Driven,VOO
2024-03-12,1535544.5973126856,1914269.5423286713
2024-03-13,1538251.0543697062,1911368.2729709237
2024-03-14,1529874.412907428,1907177.0585149538
2024-03-15,1527381.3594250418,1894040.1159241612
2024-03-18,1531302.4332531567,1905887.8725801045
2024-03-19,1539069.0124533738,1916566.770695844
2024-03-20,1548669.3293284944,1933290.5071703447
2024-03-21,1558014.9949068285,1939737.955171337
2024-03-22,1550392.3224905154,1937203.1086683662
2024-03-25,1549122.503559604,1932190.0998609539
2024-03-26,1547965.0724194478,1926772.7100301066
2024-03-27,1571745.2937339873,1943590.8358173366
2024-03-28,1577829.216662853,1943348.1565923842
2024-04-01,1580576.0712289782,1950787.8029077342
2024-04-02,1572890.7697667591,1938028.5120391569
2024-04-03,1570628.3255337179,1939775.8148045754
2024-04-04,1555947.8747112306,1915882.06312281
2024-04-05,1564861.002337275,1936240.512215369
2024-04-08,1565345.6590538074,1937012.484541309
2024-04-09,1568967.9580890178,1939410.0499924824
2024-04-10,1549615.4068788372,1920636.36978848
2024-04-11,1546642.3734795041,1934493.0822716432
2024-04-12,1524741.404306415,1908120.7525568884
2024-04-15,1516976.687088228,1883901.9331213995
2024-04-16,1509809.7303113332,1880529.2915873625
2024-04-17,1509564.078327887,1869191.854195558
2024-04-18,1512792.6358874752,1864925.1491604736
2024-04-19,1526039.8309252623,1849321.1339118918
2024-04-22,1536760.6771590677,1865372.180910997
2024-04-23,1547061.825652593,1888900.1677806694
2024-04-24,1548617.0246781718,1887518.757005651
2024-04-25,1545007.3141164354,1879716.4950247458
2024-04-26,1541131.8450633595,1898530.7451088098
2024-04-29,1548229.5925676692,1905154.3185366984
2024-04-30,1539016.8269442322,1884885.2779805593
2024-05-01,1535838.706133782,1878758.1374863351
2024-05-02,1542235.2214135346,1896282.2246587325
2024-05-03,1548888.8377412616,1919811.2316870266
2024-05-06,1556365.5321442124,1939173.6144227183
2024-05-07,1562061.4007071436,1941951.193489979
2024-05-08,1564735.6333307268,1942032.8869919572
2024-05-09,1577743.2755644564,1953184.6253183393
2024-05-10,1581737.6796143693,1955594.6475496253
2024-05-13,1582061.7746068807,1955717.1238796648
2024-05-14,1585904.241406261,1964989.7838146912
2024-05-15,1597560.3697588197,1988927.2583528764
2024-05-16,1597579.0656174226,1985128.1908962482
2024-05-17,1602124.6735706697,1988069.412659177
2024-05-20,1594528.8946705328,1990030.0567066548
2024-05-21,1595515.3352654325,1995381.3007008699
2024-05-22,1588698.689757105,1989580.6785228464
2024-05-23,1566594.060879671,1974793.6432813604
2024-05-24,1569914.3559608322,1988232.7996631335
2024-05-28,1559984.1931693216,1989825.7590287814
2024-05-29,1543348.3096638334,1975814.7481331609
2024-05-30,1552017.4370470976,1962538.9787553446
2024-05-31,1589081.7442932238,1989700.5624051744
2024-06-03,1583226.1434641357,1991876.7924561903
2024-06-04,1583875.258636557,1994298.9663143419
2024-06-05,1589426.3195285164,2018153.0741580236
2024-06-06,1590321.2502009016,2017701.5346918409
2024-06-07,1587852.831276292,2015073.765174642
2024-06-10,1590172.3680413507,2021684.0511048748
2024-06-11,1585050.246899305,2026282.4550140426
2024-06-12,1583680.8724656662,2043156.7187303538
2024-06-13,1580779.4839565188,2047016.0062452466
2024-06-14,1577752.464751838,2048658.587063748
2024-06-17,1584828.9748637734,2064917.2202784996
2024-06-18,1589947.793489954,2070418.5746227459
2024-06-20,1596539.7371772407,2064670.505487643
2024-06-21,1594967.8167061221,2060154.3398420939
2024-06-24,1607859.6885532173,2054611.6093714642
2024-06-25,1601119.5006515156,2063151.667556431
2024-06-26,1597853.8996242725,2065450.7410137276
